Date		Time		Step		Mass (g)	Uair (kPa)	Notes
5/26/2019	8:48:45 AM	Before Test	-0.270000	0.000000	
5/26/2019	10:28:45 AM	Before Test	-0.280000	0.000000	
5/26/2019	12:08:45 PM	Before Test	-0.280000	0.000000	
5/26/2019	1:48:45 PM	Before Test	-0.290000	0.000000	
5/26/2019	3:28:45 PM	Before Test	-0.290000	0.000000	
5/26/2019	5:08:45 PM	Before Test	-0.300000	0.000000	
5/26/2019	6:48:45 PM	Before Test	-0.300000	0.000000	
5/26/2019	8:28:45 PM	Before Test	-0.310000	0.000000	
5/26/2019	10:08:46 PM	Before Test	-0.310000	0.000000	
5/26/2019	11:48:46 PM	Before Test	-0.320000	0.000000	
5/27/2019	1:28:46 AM	Before Test	-0.320000	0.000000	
5/27/2019	3:08:46 AM	Before Test	-0.330000	0.000000	
5/27/2019	4:48:46 AM	Before Test	-0.330000	0.000000	
5/27/2019	6:28:46 AM	Before Test	-0.340000	0.000000	
5/27/2019	8:08:46 AM	Before Test	-0.350000	0.000000	
5/27/2019	9:48:46 AM	Before Test	-0.350000	0.000000	
5/27/2019	11:28:46 AM	Before Test	-0.350000	0.000000	
5/27/2019	1:08:46 PM	Before Test	-0.360000	0.000000	
5/27/2019	2:48:46 PM	Before Test	-0.370000	0.000000	
5/27/2019	4:28:46 PM	Before Test	-0.370000	0.000000	
5/27/2019	6:08:47 PM	Before Test	-0.380000	0.000000	
5/27/2019	7:48:47 PM	Before Test	-0.380000	0.000000	
5/27/2019	9:28:47 PM	Before Test	-0.390000	0.000000	
5/27/2019	11:08:47 PM	Before Test	-0.390000	0.000000	
5/28/2019	12:48:47 AM	Before Test	-0.400000	0.000000	
5/28/2019	2:28:47 AM	Before Test	-0.400000	0.000000	
5/28/2019	4:08:47 AM	Before Test	-0.410000	0.000000	
5/28/2019	5:48:47 AM	Before Test	-0.410000	0.000000	
5/28/2019	7:28:48 AM	Before Test	-0.420000	0.000000	
5/28/2019	9:08:48 AM	Before Test	-0.420000	0.000000	
5/28/2019	10:48:48 AM	Before Test	-0.430000	0.000000	
