 ******* Program HYDRUS
 ******* 
 Esperance                                                               
 Date:  31. 7.2019    Time:  14:44:26
 Units: L = cm   , T = sec  , M = mmol 


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

  46    -3.3342      -0.100 0.3748   0.4278E-04  0.1219E-05 -0.4278E-04  0.0000E+00      -1  -0.995E+00   20.00
  47    -3.3499      -0.100 0.3748   0.4278E-04  0.1219E-05 -0.3304E-04  0.0000E+00      -1  -0.769E+00   20.00
  48    -3.3630      -0.100 0.3400   0.5800E-07  0.0000E+00 -0.2043E-05  0.0000E+00      -1  -0.475E-01   20.00
  49    -3.4910      -0.100 0.3400   0.5800E-07  0.0000E+00 -0.5800E-07  0.0000E+00      -1  -0.135E-02   20.00
  50    -3.6190      -0.100 0.3400   0.5800E-07  0.0000E+00 -0.5800E-07  0.0000E+00      -1  -0.135E-02   20.00
  51    -3.7470      -0.100 0.3400   0.5800E-07  0.0000E+00 -0.5800E-07  0.0000E+00      -1  -0.135E-02   20.00
end


 Time:    13718.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

   1     0.0000     -44.531 0.3720   0.2712E-04  0.1068E-03 -0.2077E-09  0.0000E+00      -1  -0.483E-05   20.00
   2    -0.1300     -44.401 0.3720   0.2715E-04  0.1066E-03 -0.4055E-09  0.0000E+00      -1  -0.944E-05   20.00
   3    -0.2574     -44.273 0.3720   0.2718E-04  0.1064E-03 -0.7788E-09  0.0000E+00      -1  -0.181E-04   20.00
   4    -0.3824     -44.148 0.3720   0.2721E-04  0.1061E-03 -0.1171E-08  0.0000E+00      -1  -0.272E-04   20.00
   5    -0.5047     -44.026 0.3720   0.2724E-04  0.1059E-03 -0.1579E-08  0.0000E+00      -1  -0.367E-04   20.00
   6    -0.6246     -43.906 0.3721   0.2727E-04  0.1057E-03 -0.1988E-08  0.0000E+00      -1  -0.463E-04   20.00
   7    -0.7418     -43.789 0.3721   0.2729E-04  0.1055E-03 -0.2433E-08  0.0000E+00      -1  -0.566E-04   20.00
   8    -0.8566     -43.674 0.3721   0.2732E-04  0.1054E-03 -0.2913E-08  0.0000E+00      -1  -0.678E-04   20.00
   9    -0.9688     -43.562 0.3721   0.2735E-04  0.1052E-03 -0.2946E-08  0.0000E+00      -1  -0.686E-04   20.00
  10    -1.0785     -43.452 0.3721   0.2737E-04  0.1050E-03 -0.3380E-08  0.0000E+00      -1  -0.787E-04   20.00
  11    -1.1856     -43.345 0.3721   0.2740E-04  0.1048E-03 -0.3934E-08  0.0000E+00      -1  -0.916E-04   20.00
  12    -1.2902     -43.241 0.3721   0.2742E-04  0.1046E-03 -0.4066E-08  0.0000E+00      -1  -0.946E-04   20.00
  13    -1.3922     -43.139 0.3721   0.2745E-04  0.1045E-03 -0.4579E-08  0.0000E+00      -1  -0.107E-03   20.00
  14    -1.4917     -43.039 0.3722   0.2747E-04  0.1043E-03 -0.5117E-08  0.0000E+00      -1  -0.119E-03   20.00
  15    -1.5887     -42.942 0.3722   0.2749E-04  0.1041E-03 -0.5138E-08  0.0000E+00      -1  -0.120E-03   20.00
  16    -1.6831     -42.848 0.3722   0.2752E-04  0.1040E-03 -0.5317E-08  0.0000E+00      -1  -0.124E-03   20.00
  17    -1.7750     -42.756 0.3722   0.2754E-04  0.1038E-03 -0.5489E-08  0.0000E+00      -1  -0.128E-03   20.00
  18    -1.8643     -42.667 0.3722   0.2756E-04  0.1037E-03 -0.6119E-08  0.0000E+00      -1  -0.142E-03   20.00
  19    -1.9511     -42.580 0.3722   0.2758E-04  0.1035E-03 -0.6785E-08  0.0000E+00      -1  -0.158E-03   20.00
  20    -2.0354     -42.496 0.3722   0.2760E-04  0.1034E-03 -0.6859E-08  0.0000E+00      -1  -0.160E-03   20.00
  21    -2.1171     -42.414 0.3722   0.2762E-04  0.1032E-03 -0.7122E-08  0.0000E+00      -1  -0.166E-03   20.00
  22    -2.1963     -42.335 0.3722   0.2764E-04  0.1031E-03 -0.7401E-08  0.0000E+00      -1  -0.172E-03   20.00
  23    -2.2729     -42.258 0.3722   0.2766E-04  0.1030E-03 -0.7524E-08  0.0000E+00      -1  -0.175E-03   20.00
  24    -2.3470     -42.184 0.3722   0.2767E-04  0.1029E-03 -0.7610E-08  0.0000E+00      -1  -0.177E-03   20.00
  25    -2.4185     -42.113 0.3722   0.2769E-04  0.1027E-03 -0.7702E-08  0.0000E+00      -1  -0.179E-03   20.00
  26    -2.4876     -42.044 0.3723   0.2771E-04  0.1026E-03 -0.8045E-08  0.0000E+00      -1  -0.187E-03   20.00
  27    -2.5540     -41.977 0.3723   0.2772E-04  0.1025E-03 -0.8414E-08  0.0000E+00      -1  -0.196E-03   20.00
  28    -2.6180     -41.913 0.3723   0.2774E-04  0.1024E-03 -0.8549E-08  0.0000E+00      -1  -0.199E-03   20.00
  29    -2.6793     -41.852 0.3723   0.2775E-04  0.1023E-03 -0.8750E-08  0.0000E+00      -1  -0.204E-03   20.00
  30    -2.7382     -41.793 0.3723   0.2776E-04  0.1022E-03 -0.8968E-08  0.0000E+00      -1  -0.209E-03   20.00
  31    -2.7945     -41.737 0.3723   0.2778E-04  0.1021E-03 -0.9386E-08  0.0000E+00      -1  -0.218E-03   20.00
  32    -2.8483     -41.683 0.3723   0.2779E-04  0.1020E-03 -0.9844E-08  0.0000E+00      -1  -0.229E-03   20.00
  33    -2.8995     -41.632 0.3723   0.2780E-04  0.1019E-03 -0.1015E-07  0.0000E+00      -1  -0.236E-03   20.00
  34    -2.9482     -41.583 0.3723   0.2781E-04  0.1019E-03 -0.9440E-08  0.0000E+00      -1  -0.220E-03   20.00
  35    -2.9943     -41.537 0.3723   0.2783E-04  0.1018E-03 -0.9683E-08  0.0000E+00      -1  -0.225E-03   20.00
  36    -3.0379     -41.493 0.3723   0.2784E-04  0.1017E-03 -0.1027E-07  0.0000E+00      -1  -0.239E-03   20.00
  37    -3.0790     -41.452 0.3723   0.2785E-04  0.1016E-03 -0.9676E-08  0.0000E+00      -1  -0.225E-03   20.00
  38    -3.1175     -41.414 0.3723   0.2785E-04  0.1016E-03 -0.9627E-08  0.0000E+00      -1  -0.224E-03   20.00
  39    -3.1535     -41.378 0.3723   0.2786E-04  0.1015E-03 -0.1043E-07  0.0000E+00      -1  -0.243E-03   20.00
  40    -3.1869     -41.344 0.3723   0.2787E-04  0.1015E-03 -0.1136E-07  0.0000E+00      -1  -0.264E-03   20.00
  41    -3.2178     -41.314 0.3723   0.2788E-04  0.1014E-03 -0.1021E-07  0.0000E+00      -1  -0.238E-03   20.00
  42    -3.2462     -41.285 0.3723   0.2788E-04  0.1014E-03 -0.1068E-07  0.0000E+00      -1  -0.248E-03   20.00
  43    -3.2720     -41.259 0.3723   0.2789E-04  0.1013E-03 -0.1124E-07  0.0000E+00      -1  -0.262E-03   20.00
  44    -3.2953     -41.236 0.3723   0.2790E-04  0.1013E-03 -0.1027E-07  0.0000E+00      -1  -0.239E-03   20.00
  45    -3.3160     -41.215 0.3723   0.2790E-04  0.1012E-03 -0.1179E-07  0.0000E+00      -1  -0.274E-03   20.00
  46    -3.3342     -41.197 0.3723   0.2791E-04  0.1012E-03 -0.1297E-07  0.0000E+00      -1  -0.302E-03   20.00
  47    -3.3499     -41.182 0.3723   0.2791E-04  0.1012E-03 -0.1250E-07  0.0000E+00      -1  -0.291E-03   20.00
  48    -3.3630     -41.168 0.3400   0.5800E-07  0.0000E+00 -0.1098E-07  0.0000E+00      -1  -0.256E-03   20.00
  49    -3.4910     -41.064 0.3400   0.5800E-07  0.0000E+00 -0.1086E-07  0.0000E+00      -1  -0.253E-03   20.00
  50    -3.6190     -40.960 0.3400   0.5800E-07  0.0000E+00 -0.1086E-07  0.0000E+00      -1  -0.253E-03   20.00
  51    -3.7470     -40.856 0.3400   0.5800E-07  0.0000E+00 -0.1086E-07  0.0000E+00      -1  -0.253E-03   20.00
end


 Time:    27436.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

   1     0.0000   -1497.411 0.1963   0.3603E-07  0.4382E-04  0.2022E-10  0.0000E+00      -1   0.471E-06   20.00
   2    -0.1300   -1498.032 0.1963   0.3595E-07  0.4379E-04 -0.4124E-06  0.0000E+00      -1  -0.960E-02   20.00
   3    -0.2574   -1500.113 0.1962   0.3571E-07  0.4368E-04 -0.8221E-06  0.0000E+00      -1  -0.191E-01   20.00
   4    -0.3824   -1503.602 0.1960   0.3530E-07  0.4349E-04 -0.1226E-05  0.0000E+00      -1  -0.285E-01   20.00
   5    -0.5047   -1508.474 0.1958   0.3473E-07  0.4323E-04 -0.1626E-05  0.0000E+00      -1  -0.378E-01   20.00
   6    -0.6246   -1514.725 0.1955   0.3400E-07  0.4290E-04 -0.2023E-05  0.0000E+00      -1  -0.471E-01   20.00
   7    -0.7418   -1522.379 0.1951   0.3310E-07  0.4250E-04 -0.2419E-05  0.0000E+00      -1  -0.563E-01   20.00
   8    -0.8566   -1531.492 0.1946   0.3203E-07  0.4202E-04 -0.2815E-05  0.0000E+00      -1  -0.655E-01   20.00
   9    -0.9688   -1542.157 0.1941   0.3078E-07  0.4145E-04 -0.3216E-05  0.0000E+00      -1  -0.748E-01   20.00
  10    -1.0785   -1554.524 0.1935   0.2933E-07  0.4080E-04 -0.3623E-05  0.0000E+00      -1  -0.843E-01   20.00
  11    -1.1856   -1568.571 0.1930   0.2867E-07  0.4034E-04 -0.3976E-05  0.0000E+00      -1  -0.925E-01   20.00
  12    -1.2902   -1583.676 0.1925   0.2804E-07  0.3988E-04 -0.4262E-05  0.0000E+00      -1  -0.992E-01   20.00
  13    -1.3922   -1599.791 0.1920   0.2738E-07  0.3939E-04 -0.4538E-05  0.0000E+00      -1  -0.106E+00   20.00
  14    -1.4917   -1616.902 0.1914   0.2668E-07  0.3886E-04 -0.4805E-05  0.0000E+00      -1  -0.112E+00   20.00
  15    -1.5887   -1635.005 0.1908   0.2594E-07  0.3830E-04 -0.5063E-05  0.0000E+00      -1  -0.118E+00   20.00
  16    -1.6831   -1654.100 0.1901   0.2515E-07  0.3772E-04 -0.5312E-05  0.0000E+00      -1  -0.124E+00   20.00
  17    -1.7750   -1674.198 0.1894   0.2433E-07  0.3710E-04 -0.5552E-05  0.0000E+00      -1  -0.129E+00   20.00
  18    -1.8643   -1695.317 0.1887   0.2346E-07  0.3645E-04 -0.5784E-05  0.0000E+00      -1  -0.135E+00   20.00
  19    -1.9511   -1717.490 0.1880   0.2255E-07  0.3577E-04 -0.6008E-05  0.0000E+00      -1  -0.140E+00   20.00
  20    -2.0354   -1740.766 0.1872   0.2159E-07  0.3506E-04 -0.6223E-05  0.0000E+00      -1  -0.145E+00   20.00
  21    -2.1171   -1765.214 0.1864   0.2059E-07  0.3431E-04 -0.6431E-05  0.0000E+00      -1  -0.150E+00   20.00
  22    -2.1963   -1790.930 0.1855   0.1953E-07  0.3352E-04 -0.6633E-05  0.0000E+00      -1  -0.154E+00   20.00
  23    -2.2729   -1818.049 0.1846   0.1842E-07  0.3268E-04 -0.6828E-05  0.0000E+00      -1  -0.159E+00   20.00
  24    -2.3470   -1846.758 0.1836   0.1724E-07  0.3180E-04 -0.7017E-05  0.0000E+00      -1  -0.163E+00   20.00
  25    -2.4185   -1877.326 0.1826   0.1598E-07  0.3086E-04 -0.7203E-05  0.0000E+00      -1  -0.168E+00   20.00
  26    -2.4876   -1910.148 0.1814   0.1463E-07  0.2986E-04 -0.7385E-05  0.0000E+00      -1  -0.172E+00   20.00
  27    -2.5540   -1945.837 0.1802   0.1317E-07  0.2876E-04 -0.7566E-05  0.0000E+00      -1  -0.176E+00   20.00
